Title,URL
第 1 节 第一案：第四个死者,https://www.ysg0.com/book/40089/651295bac272e.html
第 2 节 第二案：其人之道,https://www.ysg0.com/book/40089/1d2495733793d.html
第 3 节 第三案：极刑,https://www.ysg0.com/book/40089/8c4eb52b9ccce.html
第 4 节 第四案：心之结节,https://www.ysg0.com/book/40089/8e0b2201a35b3.html
第 5 节 第五案：灵长,https://www.ysg0.com/book/40089/ba2949529e548.html
第 6 节 第六案：「完美暴力」,https://www.ysg0.com/book/40089/275d81bcc469e.html
第 7 节 第七案：复仇倒计时,https://www.ysg0.com/book/40089/4edac92cf5d34.html
第 8 节 第八案：跨越39年的诅咒,https://www.ysg0.com/book/40089/fad898ba415a9.html
第 9 节 第九案：判官,https://www.ysg0.com/book/40089/5693ee50a0ac1.html
第 10 节 第十案：巴尤神之魇,https://www.ysg0.com/book/40089/effde93ddb89e.html
第 11 节 第十一案：行尸走肉,https://www.ysg0.com/book/40089/befc640d2152c.html
第 12 节 第十三案：“净土”计划,https://www.ysg0.com/book/40089/840fc214bf2ca.html
第 13 节 第十二案：撒旦走廊,https://www.ysg0.com/book/40089/d2511df6eeb22.html
