Title,URL
第 1 节 暗夜烧烤，吃啥补啥,https://www.ysg0.com/book/324/6748bd14e2feb.html
第 2 节 酱油蜜桃酒，喝多少忘多少,https://www.ysg0.com/book/324/1442d7bb477f8.html
第 3 节 夏虫爆米花，那姑娘太硬,https://www.ysg0.com/book/324/3ce7b1e51b7f6.html
第 4 节 鬼骨麻辣烫，众生一锅,https://www.ysg0.com/book/324/58ded9a40af10.html
第 5 节 龙骨灰奶茶，恶龙不易,https://www.ysg0.com/book/324/1d64d0b873dcb.html
第 6 节 曼陀罗刨冰，切片活死人,https://www.ysg0.com/book/324/750ab51d110a4.html
第 7 节 彼岸红花面，死嫁难防,https://www.ysg0.com/book/324/dab5ecd2b17f7.html
第 8 节 糟醉忘川蚌，婚姻杂物间,https://www.ysg0.com/book/324/4481302c222d5.html
第 9 节 芫花肉锅魁，大妈无敌,https://www.ysg0.com/book/324/2a3cbab6a92e4.html
第 10 节 罂粟棒棒糖，谁无兽心,https://www.ysg0.com/book/324/85e2015da816d.html
第 11 节 恶狗岭香肠，宠物娇妻,https://www.ysg0.com/book/324/7f562799dd81d.html
第 12 节 五毒蝠辣汤，快递迷途,https://www.ysg0.com/book/324/e13dcbe061538.html
第 13 节 阴槐千层糕，绯闻娘娘,https://www.ysg0.com/book/324/6ea790c9ce8c8.html
第 14 节 油渣糯米饭，夹心馅女士,https://www.ysg0.com/book/324/cd77d212c1343.html
第 15 节 蛛丝棉花糖，困兽妈妈,https://www.ysg0.com/book/324/2dd4d5cbed1f8.html
第 16 节 桂花血馒头，复仇纸扎铺,https://www.ysg0.com/book/324/4f1b4cdc26de0.html
第 17 节 麻辣冰凉粉，打折总裁,https://www.ysg0.com/book/324/796c9d31d7a25.html
第 18 节 花雕折寿螺，地狱宅男,https://www.ysg0.com/book/324/965c404fbf046.html
第 19 节 魂毒冰激凌，剩女迷局,https://www.ysg0.com/book/324/5eab93df72f8c.html
第 20 节 安魂椰子鸡，减肥危情,https://www.ysg0.com/book/324/bbd36e320f80f.html
第 21 节 伤心断肠粉，绝情毒妈,https://www.ysg0.com/book/324/a99e30f395edf.html
第 22 节 铁马棒棒骨，废材启示录,https://www.ysg0.com/book/324/d3f4dd949adc3.html
第 23 节 小孟婆凉茶，挣命少爷,https://www.ysg0.com/book/324/3f05eb7842fb6.html
第 24 节 鬼子草熏鸡，幽灵娃娃,https://www.ysg0.com/book/324/4d06abd43479e.html
第 25 节 秘药菌菇汤，骨牢青年,https://www.ysg0.com/book/324/d69f7816e823b.html
第 26 节 香茅烤血鱼，魔心丞相,https://www.ysg0.com/book/324/db3c10dcbb191.html
第 27 节 大结局,https://www.ysg0.com/book/324/4788399c83776.html
